ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,region,notes
106632,Dietmar Schauerhammer,M,28.0,188.0,89.0,East Germany-2,GDR,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Two,Gold,Germany,
106632,Dietmar Schauerhammer,M,28.0,188.0,89.0,East Germany-1,GDR,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,Gold,Germany,
106633,"Joseph Anthony ""Joe"" Schauers",M,23.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Pairs,Gold,USA,
106659,Otto Scheff (Sochaczewsky-),M,16.0,,,Austria,AUT,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,Gold,Austria,
106676,Christine Scheiblich (-Hahn),F,21.0,172.0,68.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Single Sculls,Gold,Germany,
106678,Wolfgang Scheidel,M,28.0,183.0,90.0,East Germany,GDR,1972 Winter,1972,Winter,Sapporo,Luge,Luge Men's Singles,Gold,Germany,
106683,Robert Scheidt,M,23.0,188.0,76.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed One Person Dinghy,Gold,Brazil,
106683,Robert Scheidt,M,31.0,188.0,76.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed One Person Dinghy,Gold,Brazil,
106702,Frank Reamer Schell,M,19.0,,,Vesper Boat Club,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxed Eights,Gold,USA,
106704,Ute Schell-Wagner-Stange,F,22.0,180.0,80.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold,Germany,
106719,"Norbert ""Norb"" Schemansky",M,28.0,181.0,105.5,United States,USA,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold,USA,
106724,"Adrie ""Ard"" Schenk",M,27.0,190.0,90.0,Netherlands,NED,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Men's 1,500 metres",Gold,Netherlands,
106724,"Adrie ""Ard"" Schenk",M,27.0,190.0,90.0,Netherlands,NED,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Men's 5,000 metres",Gold,Netherlands,
106724,"Adrie ""Ard"" Schenk",M,27.0,190.0,90.0,Netherlands,NED,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Men's 10,000 metres",Gold,Netherlands,
106726,Christian Schenk,M,23.0,200.0,93.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,Gold,Germany,
106746,Zoltn Schenker (Ozoray),M,31.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",Gold,Hungary,
106754,Frank Schepke,M,25.0,198.0,95.0,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Gold,Germany,
106755,Kraft Schepke,M,26.0,190.0,89.0,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Gold,Germany,
106776,Eduard Scherrer,M,33.0,,,Switzerland-1,SUI,1924 Winter,1924,Winter,Chamonix,Bobsleigh,Bobsleigh Men's Four/Five,Gold,Switzerland,
106794,Michel Scheuer,M,29.0,,,Germany,GER,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold,Germany,
106878,Maurice Auguste Schills,M,20.0,188.0,83.0,France,FRA,1908 Summer,1908,Summer,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold,France,
106906,"Jessicah Lee ""Jess"" Schipper",F,17.0,170.0,60.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,Australia,
106906,"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,Australia,
106914,istein Schirmer,M,33.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold,Norway,
106926,Halfdan Schjtt,M,26.0,,,Mosk II,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 10 metres,Gold,Norway,
106928,Trygve Schjtt,M,37.0,,,Mosk II,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 10 metres,Gold,Norway,
106929,Evelin Schlaak-Jahl (-Herberg),F,20.0,183.0,90.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Discus Throw,Gold,Germany,
106929,Evelin Schlaak-Jahl (-Herberg),F,24.0,183.0,90.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Discus Throw,Gold,Germany,
106938,"Melanie Rene ""Mel"" Schlanger (-Wright)",F,21.0,176.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,Australia,
106938,"Melanie Rene ""Mel"" Schlanger (-Wright)",F,25.0,176.0,65.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Australia,
106940,Alfred Schlppi,M,25.0,,,Switzerland-1,SUI,1924 Winter,1924,Winter,Chamonix,Bobsleigh,Bobsleigh Men's Four/Five,Gold,Switzerland,
106941,Heinrich Schlppi,M,18.0,,,Switzerland-1,SUI,1924 Winter,1924,Winter,Chamonix,Bobsleigh,Bobsleigh Men's Four/Five,Gold,Switzerland,
106953,Charles Wilhelm Daniel Schlee,M,30.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 5 mile,Gold,USA,
106981,Gregor Schlierenzauer,M,20.0,182.0,64.0,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold,Austria,
107000,Hedy Schlunegger (-Kaufmann),F,24.0,,,Switzerland,SUI,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Downhill,Gold,Switzerland,
107006,Felix Adolf Schmal,M,23.0,,,Austria,AUT,1896 Summer,1896,Summer,Athina,Cycling,Cycling Men's 12-Hours Race,Gold,Austria,
107020,Karsten Schmeling,M,26.0,196.0,91.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Gold,Germany,
107024,Lauren Schmetterling,F,28.0,180.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold,USA,
107025,Bernard Jules Robert Schmetz,M,28.0,189.0,92.0,France,FRA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Gold,France,
107029,Franz Xaver Schmid,M,27.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Alpinism,Alpinism Mixed Alpinism,Gold,Germany,
107034,"Adelheid ""Heidi"" Schmid (-Grundmann)",F,21.0,166.0,63.0,Germany,GER,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Women's Foil, Individual",Gold,Germany,
107044,Manfred Schmid,M,23.0,180.0,87.0,Austria,AUT,1968 Winter,1968,Winter,Grenoble,Luge,Luge Men's Singles,Gold,Austria,
107048,"Michael ""Mike"" Schmid",M,25.0,193.0,96.0,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,Gold,Switzerland,
107059,"Anton ""Toni"" Schmid",M,22.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Alpinism,Alpinism Mixed Alpinism,Gold,Germany,
107063,"Jennifer Lynn ""Jenny"" Schmidgall-Potter",F,19.0,163.0,66.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,USA,
107069,Lisa Schmidla,F,25.0,173.0,76.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Gold,Germany,
107078,Bruno Oscar Schmidt,M,29.0,185.0,87.0,Brazil-1,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold,Brazil,
107080,Carmela Schmidt (-Ertel),F,18.0,173.0,66.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Germany,
107086,Dietmar Schmidt,M,28.0,181.0,87.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold,Germany,
107090,Eugen Stahl Schmidt,M,38.0,,,Denmark/Sweden,DEN,1900 Summer,1900,Summer,Paris,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold,Denmark,
107093,"Frederick Weber ""Fred"" Schmidt",M,20.0,188.0,84.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,
107094,Fritz Schmidt,M,29.0,176.0,74.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Gold,Germany,
107102,Hubertus Schmidt,M,44.0,183.0,78.0,Germany,GER,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,Germany,
107124,Pavel Schmidt,M,30.0,180.0,82.0,Czechoslovakia,TCH,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Double Sculls,Gold,Czech Republic,
107131,Richard Schmidt,M,25.0,191.0,87.0,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold,Germany,
107139,Sybille Schmidt,F,24.0,184.0,76.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Gold,Germany,
107140,Thomas Schmidt,M,24.0,172.0,69.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Gold,Germany,
107149,Wieland Schmidt,M,26.0,184.0,80.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold,Germany,
107150,Willard Theodore Schmidt,M,26.0,205.0,86.0,United States,USA,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Gold,USA,
107159,Fredy Schmidtke,M,23.0,192.0,82.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold,Germany,
107173,Sandra Marie Schmirler (-Peterson-),F,34.0,184.0,72.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Curling,Curling Women's Curling,Gold,Canada,
107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,Gold,USA,
107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,
107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,USA,
107185,Allison Rodgers Schmitt,F,26.0,185.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,
107186,Arnd Rdiger Schmitt,M,23.0,190.0,77.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Individual",Gold,Germany,
107186,Arnd Rdiger Schmitt,M,27.0,190.0,77.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Team",Gold,Germany,
107198,Julie Schmitt (-Knabel),F,23.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Women's Team All-Around,Gold,Germany,
107199,Martin Schmitt,M,24.0,181.0,65.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold,Germany,
107201,Pl Schmitt,M,26.0,190.0,83.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",Gold,Hungary,
107201,Pl Schmitt,M,30.0,190.0,83.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",Gold,Hungary,
107236,Karl Schnabl,M,21.0,,,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold,Austria,
107252,"Julius Gustav Albert ""Bert"" Schneider",M,22.0,,,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Welterweight,Gold,Canada,
107253,"William Conrad ""Buzz"" Schneider",M,25.0,180.0,82.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,USA,
107257,Dorothee Schneider (-Krumhoff),F,47.0,169.0,63.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,Germany,
107286,Othmar Schneider,M,23.0,174.0,,Austria,AUT,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Slalom,Gold,Austria,
107287,Petra Schneider (-Kind),F,17.0,172.0,60.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Individual Medley,Gold,Germany,
107297,"Verena ""Vreni"" Schneider",F,23.0,170.0,68.0,Switzerland,SUI,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold,Switzerland,
107297,"Verena ""Vreni"" Schneider",F,23.0,170.0,68.0,Switzerland,SUI,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,Gold,Switzerland,
107297,"Verena ""Vreni"" Schneider",F,29.0,170.0,68.0,Switzerland,SUI,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Slalom,Gold,Switzerland,
107303,Heinrich Schneidereit,M,21.0,170.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold,Germany,
107304,Anja Schneiderheinze (-Stckel),F,27.0,169.0,79.0,Germany-1,GER,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Women's Two,Gold,Germany,
107310,Manfred Schnelldorfer,M,20.0,185.0,80.0,Germany,GER,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Men's Singles,Gold,Germany,
107313,Nathalie Schneyder (-Bartleson),F,28.0,167.0,58.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,USA,
107338,Philipp Schoch,M,22.0,183.0,95.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Gold,Switzerland,
107338,Philipp Schoch,M,26.0,183.0,95.0,Switzerland,SUI,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Gold,Switzerland,
107340,Hans W. Schchlin,M,35.0,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Pairs,Gold,Switzerland,
107341,Karl F. Schchlin,M,33.0,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Pairs,Gold,Switzerland,
107343,Alwin Schockemhle,M,23.0,170.0,72.0,Germany,GER,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,Germany,
107343,Alwin Schockemhle,M,39.0,170.0,72.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold,Germany,
107355,Roland Mark Schoeman,M,24.0,190.0,84.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,South Africa,
107364,Michael Beaver Schoettle,M,15.0,,,Complex II,USA,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed 5.5 metres,Gold,USA,
107366,Allan Schofield,M,23.0,169.0,64.0,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Gold,India,
107372,"Ilona Schoknecht-Slupianek (-Briesenick, -Longo)",F,23.0,180.0,93.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Shot Put,Gold,Germany,
107376,Clarke Currie Scholes,M,21.0,191.0,79.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,Gold,USA,
107383,"Donald Arthur ""Don"" Schollander",M,18.0,180.0,79.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 100 metres Freestyle,Gold,USA,
107383,"Donald Arthur ""Don"" Schollander",M,18.0,180.0,79.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Freestyle,Gold,USA,
107383,"Donald Arthur ""Don"" Schollander",M,18.0,180.0,79.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,USA,
107383,"Donald Arthur ""Don"" Schollander",M,18.0,180.0,79.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,USA,
107383,"Donald Arthur ""Don"" Schollander",M,22.0,180.0,79.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,USA,
107383,"Donald Arthur ""Don"" Schollander",M,22.0,180.0,79.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,USA,
107383,"Donald Arthur ""Don"" Schollander",M,22.0,180.0,79.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,
107393,Jackson Volney Scholz,M,23.0,172.0,61.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,USA,
107393,Jackson Volney Scholz,M,27.0,172.0,61.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 200 metres,Gold,USA,
107396,"Rudolph John ""Rudy"" Scholz",M,23.0,167.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Gold,USA,
107396,"Rudolph John ""Rudy"" Scholz",M,27.0,167.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold,USA,
107401,Heinrich Georg Schomburgk,M,26.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,Gold,Germany,
107404,Robert Emil Schn,M,33.0,,,Germany,GER,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Sabre, Team",Gold,Germany,
107410,"Andreas ""Sonny"" Schnbchler",M,27.0,180.0,77.0,Switzerland,SUI,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Aerials,Gold,Switzerland,
107418,Lena Schneborn,F,22.0,179.0,60.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Women's Individual,Gold,Germany,
107434,Lauritz Schoof,M,21.0,195.0,98.0,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Gold,Germany,
107434,Lauritz Schoof,M,25.0,195.0,98.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold,Germany,
107436,Joseph Isaac Schooling,M,21.0,184.0,74.0,Singapore,SGP,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,Gold,,
107451,"Johanna Dorotheo Maria ""Janneke"" Schopman",F,31.0,168.0,65.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold,Netherlands,
107479,Dirk Schrade,M,34.0,183.0,68.0,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,Germany,
107481,"Hildegard ""Hilde"" Schrader (-Lux)",F,18.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 200 metres Breaststroke,Gold,Germany,
107486,Beate Schramm,F,22.0,188.0,77.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Gold,Germany,
107496,"Gerald Click ""Gerry"" Schreck",M,29.0,175.0,77.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,Gold,USA,
107497,Ulrich Rainer Schreck,M,30.0,188.0,80.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",Gold,Germany,
107506,Hermann Schreiber,M,26.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Aeronautics,Aeronautics Mixed Aeronautics,Gold,Switzerland,
107518,Hinkelien Schreuder,F,24.0,179.0,61.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Netherlands,
107520,Dirk Schreyer,M,24.0,184.0,84.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Gold,Germany,
107523,Hermann Schridde,M,27.0,178.0,62.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,Germany,
107529,Ollie Martin Schriver,M,40.0,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres, Team",Gold,USA,
107529,Ollie Martin Schriver,M,40.0,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",Gold,USA,
107529,Ollie Martin Schriver,M,40.0,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",Gold,USA,
107542,Roland Schrder,M,26.0,192.0,90.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,Gold,Germany,
107545,Walter Schrder,M,27.0,180.0,78.0,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Gold,Germany,
107554,"Richard Alan ""Rich"" Schroeder",M,22.0,183.0,79.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,
107554,"Richard Alan ""Rich"" Schroeder",M,26.0,183.0,79.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,
107557,Beatrix Schrer (Lehmann-),F,25.0,186.0,75.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold,Germany,
107559,"Reginald John ""Reg"" Schroeter",M,26.0,,,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada,
107562,Thomas Schroll,M,26.0,183.0,87.0,Austria-1,AUT,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,Gold,Austria,
107564,Martina Schrter,F,27.0,181.0,71.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Double Sculls,Gold,Germany,
107567,Frances Cowells Schroth,F,27.0,168.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,USA,
107578,"Beatrix ""Trixi"" Schuba",F,20.0,170.0,67.0,Austria,AUT,1972 Winter,1972,Winter,Sapporo,Figure Skating,Figure Skating Women's Singles,Gold,Austria,
107583,Dieter Schubert,M,25.0,187.0,83.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,Gold,Germany,
107583,Dieter Schubert,M,29.0,187.0,83.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,Gold,Germany,
107586,Grant Luke Schubert,M,24.0,180.0,82.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold,Australia,
107601,Anett Schuck,F,26.0,168.0,65.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold,Germany,
107601,Anett Schuck,F,30.0,168.0,65.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold,Germany,
107607,Fritz Richard Gustav Schuft,M,19.0,,,Germany,GER,1896 Summer,1896,Summer,Athina,Gymnastics,"Gymnastics Men's Parallel Bars, Teams",Gold,Germany,
107607,Fritz Richard Gustav Schuft,M,19.0,,,Germany,GER,1896 Summer,1896,Summer,Athina,Gymnastics,"Gymnastics Men's Horizontal Bar, Teams",Gold,Germany,
107613,Carl Schuhmann,M,26.0,159.0,70.0,Germany,GER,1896 Summer,1896,Summer,Athina,Gymnastics,Gymnastics Men's Horse Vault,Gold,Germany,
107613,Carl Schuhmann,M,26.0,159.0,70.0,Germany,GER,1896 Summer,1896,Summer,Athina,Gymnastics,"Gymnastics Men's Parallel Bars, Teams",Gold,Germany,
107613,Carl Schuhmann,M,26.0,159.0,70.0,Germany,GER,1896 Summer,1896,Summer,Athina,Wrestling,"Wrestling Men's Unlimited Class, Greco-Roman",Gold,Germany,
