id,comment_id,comments
66974,588426534,"This apartment was delightful. Roomy, clean, cozy. It had everything we needed and made for a very enjoyable stay"
66974,617361385,"This is my second stay at Jana's place.  As before, a perfect sanctuary in a very cool part of Brooklyn."
66974,620643060,Amazing stay during these times glad I was able to be so close to work ! Thanks for the great stay !
66974,628214313,"Jana’s place is amazingly clean, in a safe location, and has the best attractions nearby. She is an amazing host and was willing to go far and beyond to make my stay comfortable."
66974,629092782,"An ideal to stay in Brooklyn if you're planning a trip. The inside of the place itself, the location, and the hosts were all great! I would highly recommend."
66974,634265261,"The stay was fantastic. It's a great space, well-described, and close to markets, restaurants, coffee shops, etc. Hosts were incredibly responsive and helpful, lots of great tips on the neighborhood. Stay was for 2 weeks with easy and flexible check-in/out process. Will be recommending it to friends without hesitation."
66974,638191183,"Beautiful apartment--VERY spacious, spotlessly clean, nicely decorated with everything needed, very private. Having garden access was especially nice in the summer, and the neighborhood is great. The discount for a week-long rental made the price quite reasonable for the space. Highly recommended for anyone visiting New York."
66974,643416852,"We loved our short staycation at Jana’s lovely place. It was exactly what we needed to refresh our routine, after spending months like many others in our cramped Manhattan apartment. Our daughter enjoyed toddling around in the backyard, and Jana was kind enough to provide many tools to help ward off the mosquitos. The neighborhood is walkable and we enjoyed the surroundings despite heat! Highly recommend staying with Jana if you’re interested in exploring Brooklyn and having a comfortable home base."
66974,644292048,"Very nice modern and sophisticated space and convenient location, we enjoyed our stay! Thanks so much!"
66974,658615384,"Jana’s place is cozy, clean, perfectly located in an awesome area of Brooklyn. Add to that a wonderful outdoor space it really is a hidden gem!!! There is easy access to street parking and public transport. It’s a perfect place for a short trip or an extended stay. Jana is a very thoughtful host and her pro tip on how to deal with the mosquitoes really allowed us to make the most of the cute backyard."
66974,663291762,"Great, clean, open space with a delightful backyard. Came back after a long sojourn to stay in the city, and knew this was the neighborhood to be in. The perfect place to both work and relax during the day and journey out to both Brooklyn and Manhattan. Would absolutely stay again."
66974,666844816,"Perfect location, comfortable cool space in a wonderful BK neighborhood. Private garden is a delight. An unexpected urban  respite. Jana is beyond a super host."
